modelo,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
knn_full,signo_zodiacal_tauro,1,0.5,0.5700000000000001,0.5666666666666667,0.6,0.5739156268568033,0.572,0.6154182849314428,6.0,4.6,5.4,4.0
knn_full,signo_zodiacal_tauro,2,0.5,0.48999999999999994,0.4879365079365079,0.6,0.5281203007518797,0.49899999999999994,0.5472898382147607,6.0,6.2,3.8,4.0
knn_full,signo_zodiacal_tauro,3,0.5,0.54,0.5195537795537796,0.48,0.4818641035009321,0.49000000000000005,0.5431621417797888,4.8,4.0,6.0,5.2
knn_full,signo_zodiacal_tauro,4,0.5,0.45,0.4626373626373626,0.6599999999999999,0.5436231884057972,0.44799999999999995,0.5272720514779338,6.6,7.6,2.4,3.4
knn_full,signo_zodiacal_tauro,5,0.5,0.5,0.5043309631544926,0.6399999999999999,0.5587761674718197,0.502,0.5624095745156117,6.4,6.4,3.6,3.6
knn_full,signo_zodiacal_tauro,6,0.5,0.49000000000000005,0.5079365079365078,0.7,0.5806015037593986,0.529,0.6271505814446992,7.0,7.2,2.8,3.0
knn_full,signo_zodiacal_tauro,7,0.5,0.51,0.49032679738562096,0.74,0.584015037593985,0.517,0.5563129081101218,7.4,7.2,2.8,2.6
knn_full,signo_zodiacal_tauro,8,0.5,0.45999999999999996,0.42666666666666664,0.33999999999999997,0.3641025641025641,0.41500000000000004,0.4843172856555209,3.4,4.2,5.8,6.6
knn_full,signo_zodiacal_tauro,9,0.5,0.6100000000000001,0.6355555555555555,0.54,0.5606772175193228,0.6300000000000001,0.6385850707599934,5.4,3.2,6.8,4.6
knn_full,signo_zodiacal_tauro,10,0.5,0.5399999999999999,0.5557575757575758,0.54,0.5326015037593985,0.535,0.5645387745209727,5.4,4.6,5.4,4.6
knn_full,signo_zodiacal_tauro,11,0.5,0.61,0.5883441558441558,0.7,0.6306837606837606,0.6100000000000001,0.6559401138077608,7.0,4.8,5.2,3.0
knn_full,signo_zodiacal_tauro,12,0.5,0.55,0.5686507936507936,0.5,0.5274603621352847,0.5729999999999998,0.639520902300314,5.0,4.0,6.0,5.0
knn_full,signo_zodiacal_tauro,13,0.5,0.47000000000000003,0.4864285714285714,0.6,0.5300202020202021,0.51,0.5884627012993887,6.0,6.6,3.4,4.0
knn_full,signo_zodiacal_tauro,14,0.5,0.47000000000000003,0.44000000000000006,0.32,0.3683333333333333,0.466,0.5043762909776841,3.2,3.8,6.2,6.8
knn_full,signo_zodiacal_tauro,15,0.5,0.41,0.4439194139194139,0.33999999999999997,0.3690256331365498,0.392,0.5031472082269295,3.4,5.2,4.8,6.6
knn_full,signo_zodiacal_tauro,16,0.5,0.49000000000000005,0.4833333333333333,0.28,0.3437046613517202,0.501,0.5273879149746022,2.8,3.0,7.0,7.2
knn_full,signo_zodiacal_tauro,17,0.5,0.48,0.48885448916408675,0.8800000000000001,0.6259897828863346,0.531,0.6120927601809955,8.8,9.2,0.8,1.2
knn_full,signo_zodiacal_tauro,18,0.5,0.51,0.4800000000000001,0.4,0.4278282828282828,0.45899999999999996,0.5470849248790425,4.0,3.8,6.2,6.0
