modelo,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt_full,signo_zodiacal_aries,1,0.5,0.45,0.46025641025641023,0.58,0.5130434782608696,0.45,0.4808974358974359,5.8,6.8,3.2,4.2
dt_full,signo_zodiacal_aries,2,0.5,0.51,0.5023809523809524,0.48,0.481951871657754,0.51,0.5073809523809524,4.8,4.6,5.4,5.2
dt_full,signo_zodiacal_aries,3,0.5,0.43999999999999995,0.45005439005439,0.52,0.4784051432930152,0.43999999999999995,0.4748049728049729,5.2,6.4,3.6,4.8
dt_full,signo_zodiacal_aries,4,0.5,0.45,0.43979797979797974,0.4,0.41576441102756895,0.45,0.49234343434343436,4.0,5.0,5.0,6.0
dt_full,signo_zodiacal_aries,5,0.5,0.51,0.5153846153846153,0.5,0.49236714975845414,0.51,0.5087692307692308,5.0,4.8,5.2,5.0
dt_full,signo_zodiacal_aries,6,0.5,0.4600000000000001,0.44567821067821073,0.45999999999999996,0.4452743623765296,0.45999999999999996,0.49027200577200575,4.6,5.4,4.6,5.4
dt_full,signo_zodiacal_aries,7,0.5,0.45999999999999996,0.4960606060606061,0.5,0.4840995670995671,0.45999999999999996,0.5014242424242424,5.0,5.8,4.2,5.0
dt_full,signo_zodiacal_aries,8,0.5,0.4600000000000001,0.4479797979797979,0.42000000000000004,0.431829573934837,0.458,0.48401010101010095,4.2,5.0,5.0,5.8
dt_full,signo_zodiacal_aries,9,0.5,0.47000000000000003,0.46571428571428564,0.45999999999999996,0.4601120448179271,0.47000000000000003,0.49589610389610395,4.6,5.2,4.8,5.4
dt_full,signo_zodiacal_aries,10,0.5,0.5,0.4869658119658119,0.54,0.508189445946883,0.5,0.506517094017094,5.4,5.4,4.6,4.6
dt_full,signo_zodiacal_aries,11,0.5,0.4,0.3934343434343434,0.38,0.383777625882889,0.4,0.46691919191919184,3.8,5.8,4.2,6.2
dt_full,signo_zodiacal_aries,12,0.5,0.4600000000000001,0.4633333333333334,0.45999999999999996,0.46038277511961717,0.45999999999999996,0.4847777777777778,4.6,5.4,4.6,5.4
dt_full,signo_zodiacal_aries,13,0.5,0.5200000000000001,0.5199999999999999,0.52,0.5189974937343359,0.5200000000000001,0.514020202020202,5.2,4.8,5.2,4.8
dt_full,signo_zodiacal_aries,14,0.5,0.47000000000000003,0.4641880341880342,0.5,0.47846057832327854,0.47000000000000003,0.4932393162393162,5.0,5.6,4.4,5.0
dt_full,signo_zodiacal_aries,15,0.5,0.42000000000000004,0.42757575757575755,0.38,0.3924629756208704,0.42000000000000004,0.47312121212121216,3.8,5.4,4.6,6.2
dt_full,signo_zodiacal_aries,16,0.5,0.41000000000000003,0.36614718614718617,0.32,0.33119174942704355,0.41000000000000003,0.47764502164502165,3.2,5.0,5.0,6.8
dt_full,signo_zodiacal_aries,17,0.5,0.53,0.5281746031746032,0.5199999999999999,0.5175438596491228,0.53,0.5294841269841271,5.2,4.6,5.4,4.8
dt_full,signo_zodiacal_aries,18,0.5,0.52,0.5198217468805704,0.5199999999999999,0.49871345029239755,0.52,0.5203850267379678,5.2,4.8,5.2,4.8
dt_full,signo_zodiacal_aries,19,0.5,0.4800000000000001,0.477979797979798,0.48,0.4764760385813017,0.48,0.493010101010101,4.8,5.2,4.8,5.2
dt_full,signo_zodiacal_aries,20,0.5,0.44000000000000006,0.43397435897435893,0.44000000000000006,0.4321521854702633,0.42699999999999994,0.48788461538461536,4.4,5.6,4.4,5.6
dt_full,signo_zodiacal_aries,21,0.5,0.42000000000000004,0.40325396825396825,0.4,0.3941465428276574,0.425,0.4703730158730159,4.0,5.6,4.4,6.0
dt_full,signo_zodiacal_aries,22,0.5,0.5,0.499949494949495,0.42000000000000004,0.4511612364243943,0.5,0.5131464646464646,4.2,4.2,5.8,5.8
dt_full,signo_zodiacal_aries,23,0.5,0.45999999999999996,0.4610353535353536,0.5,0.4729721740248056,0.45999999999999996,0.4975934343434344,5.0,5.8,4.2,5.0
dt_full,signo_zodiacal_aries,24,0.5,0.49000000000000005,0.5234188034188035,0.48,0.48536855973926907,0.511,0.5262222222222223,4.8,5.0,5.0,5.2
dt_full,signo_zodiacal_aries,25,0.5,0.53,0.5265512265512264,0.54,0.5259472209936605,0.53,0.5181529581529581,5.4,4.8,5.2,4.6
dt_full,signo_zodiacal_aries,26,0.5,0.5000000000000001,0.5018759018759018,0.6,0.543630816170862,0.5,0.5068442668442669,6.0,6.0,4.0,4.0
dt_full,signo_zodiacal_aries,27,0.5,0.5700000000000001,0.5997557997557997,0.47999999999999987,0.521119935388343,0.57,0.54998778998779,4.8,3.4,6.6,5.2
dt_full,signo_zodiacal_aries,28,0.5,0.57,0.6090909090909091,0.54,0.5642857142857143,0.57,0.5694545454545455,5.4,4.0,6.0,4.6
dt_full,signo_zodiacal_aries,29,0.5,0.47000000000000003,0.4726190476190476,0.38000000000000006,0.41558229352347,0.4699999999999999,0.48988095238095236,3.8,4.4,5.6,6.2
dt_full,signo_zodiacal_aries,30,0.5,0.41,0.4103030303030303,0.45999999999999996,0.43125313283208017,0.3970000000000001,0.4665454545454546,4.6,6.4,3.6,5.4
