modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,100,50,50,signo_zodiacal_capricornio,1,0.5,0.44000000000000006,0.42020202020202013,0.38,0.39586466165413536,0.43900000000000006,0.4823434343434344,3.8,5.0,5.0,6.2
dt,100,50,50,signo_zodiacal_capricornio,2,0.5,0.54,0.5472222222222222,0.52,0.5311612364243943,0.54,0.5289646464646465,5.2,4.4,5.6,4.8
dt,100,50,50,signo_zodiacal_capricornio,3,0.5,0.5599999999999999,0.5840909090909091,0.48,0.521157059314954,0.5599999999999999,0.5512878787878788,4.8,3.6,6.4,5.2
dt,100,50,50,signo_zodiacal_capricornio,4,0.5,0.42000000000000004,0.42829836829836826,0.5399999999999999,0.476163372859025,0.42000000000000004,0.4761724941724941,5.4,7.0,3.0,4.6
dt,100,50,50,signo_zodiacal_capricornio,5,0.5,0.45,0.4588578088578089,0.5,0.4698428383210992,0.45000000000000007,0.4778904428904429,5.0,6.0,4.0,5.0
dt,100,50,50,signo_zodiacal_capricornio,6,0.5,0.43,0.4407142857142857,0.42000000000000004,0.4253357100415924,0.43,0.47854761904761905,4.2,5.6,4.4,5.8
dt,100,50,50,signo_zodiacal_capricornio,7,0.5,0.47999999999999987,0.5136363636363637,0.48,0.48733766233766235,0.4800000000000001,0.5095454545454545,4.8,5.2,4.8,5.2
dt,100,50,50,signo_zodiacal_capricornio,8,0.5,0.42000000000000004,0.4151648351648351,0.45999999999999996,0.4314066496163683,0.42000000000000004,0.4702417582417583,4.6,6.2,3.8,5.4
dt,100,50,50,signo_zodiacal_capricornio,9,0.5,0.4800000000000001,0.46464646464646464,0.5,0.4745831971232429,0.48,0.49511266511266505,5.0,5.4,4.6,5.0
dt,100,50,50,signo_zodiacal_capricornio,10,0.5,0.51,0.5097435897435898,0.64,0.5611102327624067,0.51,0.5091282051282051,6.4,6.2,3.8,3.6
dt,100,50,50,signo_zodiacal_capricornio,11,0.5,0.44000000000000006,0.4486363636363636,0.5,0.46561660561660567,0.44000000000000006,0.48504545454545445,5.0,6.2,3.8,5.0
dt,100,50,50,signo_zodiacal_capricornio,12,0.5,0.55,0.5266666666666666,0.4800000000000001,0.48752791068580537,0.55,0.5386666666666666,4.8,3.8,6.2,5.2
dt,100,50,50,signo_zodiacal_capricornio,13,0.5,0.45,0.42666666666666664,0.36,0.3863157894736842,0.44799999999999995,0.4881666666666667,3.6,4.6,5.4,6.4
dt,100,50,50,signo_zodiacal_capricornio,14,0.5,0.42000000000000004,0.40476190476190477,0.4,0.39285714285714285,0.42000000000000004,0.49995670995671004,4.0,5.6,4.4,6.0
dt,100,50,50,signo_zodiacal_capricornio,15,0.5,0.5,0.47916666666666663,0.6,0.5217948717948717,0.5,0.507440476190476,6.0,6.0,4.0,4.0
dt,100,50,50,signo_zodiacal_capricornio,16,0.5,0.41,0.41245421245421243,0.44000000000000006,0.420277142130689,0.41,0.47554334554334554,4.4,6.2,3.8,5.6
dt,100,50,50,signo_zodiacal_capricornio,17,0.5,0.5700000000000001,0.5837912087912088,0.5199999999999999,0.5410912190963342,0.5700000000000001,0.5595329670329671,5.2,3.8,6.2,4.8
