modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,50,25,25,signo_zodiacal_piscis,1,0.5,0.5800000000000001,0.51,0.5599999999999999,0.5266666666666666,0.5800000000000001,0.5808571428571428,2.8,2.0,3.0,2.2
dt,50,25,25,signo_zodiacal_piscis,2,0.5,0.52,0.52,0.64,0.5661538461538461,0.524,0.542,3.2,3.0,2.0,1.8
dt,50,25,25,signo_zodiacal_piscis,3,0.5,0.4,0.3273809523809524,0.44000000000000006,0.37101787101787104,0.4,0.49309523809523803,2.2,3.2,1.8,2.8
dt,50,25,25,signo_zodiacal_piscis,4,0.5,0.45999999999999996,0.5126984126984127,0.44000000000000006,0.43809523809523815,0.45999999999999996,0.5006349206349207,2.2,2.6,2.4,2.8
dt,50,25,25,signo_zodiacal_piscis,5,0.5,0.5199999999999999,0.5619047619047619,0.52,0.5036796536796537,0.5199999999999999,0.5428571428571429,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_piscis,6,0.5,0.36,0.3995238095238095,0.44000000000000006,0.4127272727272727,0.364,0.476095238095238,2.2,3.6,1.4,2.8
dt,50,25,25,signo_zodiacal_piscis,7,0.5,0.5199999999999999,0.5190476190476191,0.52,0.5005772005772006,0.52,0.518095238095238,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_piscis,8,0.5,0.27999999999999997,0.24666666666666667,0.24000000000000005,0.24161616161616162,0.27999999999999997,0.46266666666666667,1.2,3.4,1.6,3.8
dt,50,25,25,signo_zodiacal_piscis,9,0.5,0.48,0.4933333333333333,0.52,0.49333333333333335,0.48,0.5161904761904762,2.6,2.8,2.2,2.4
dt,50,25,25,signo_zodiacal_piscis,10,0.5,0.43999999999999995,0.45476190476190476,0.44000000000000006,0.4333333333333333,0.43999999999999995,0.4861904761904762,2.2,2.8,2.2,2.8
dt,50,25,25,signo_zodiacal_piscis,11,0.5,0.36,0.29999999999999993,0.28,0.28181818181818186,0.33999999999999997,0.47333333333333333,1.4,2.8,2.2,3.6
dt,50,25,25,signo_zodiacal_piscis,12,0.5,0.5,0.5033333333333333,0.36,0.41047619047619044,0.5,0.5153333333333333,1.8,1.8,3.2,3.2
dt,50,25,25,signo_zodiacal_piscis,13,0.5,0.52,0.5633333333333332,0.4,0.4633333333333334,0.52,0.5553333333333332,2.0,1.8,3.2,3.0
dt,50,25,25,signo_zodiacal_piscis,14,0.5,0.52,0.5133333333333333,0.6000000000000001,0.5465112665112665,0.52,0.5186666666666666,3.0,2.8,2.2,2.0
dt,50,25,25,signo_zodiacal_piscis,15,0.5,0.5599999999999999,0.5811111111111111,0.6,0.5663924963924963,0.5599999999999999,0.5731111111111111,3.0,2.4,2.6,2.0
dt,50,25,25,signo_zodiacal_piscis,16,0.5,0.5,0.5723809523809524,0.48,0.49590187590187595,0.5,0.5300952380952382,2.4,2.4,2.6,2.6
dt,50,25,25,signo_zodiacal_piscis,17,0.5,0.36,0.32333333333333336,0.24000000000000005,0.2733333333333333,0.36,0.4913333333333333,1.2,2.6,2.4,3.8
dt,50,25,25,signo_zodiacal_piscis,18,0.5,0.6,0.6,0.5599999999999999,0.5777777777777778,0.6,0.5720000000000001,2.8,1.8,3.2,2.2
dt,50,25,25,signo_zodiacal_piscis,19,0.5,0.52,0.5276190476190477,0.5999999999999999,0.5455011655011655,0.52,0.5167619047619048,3.0,2.8,2.2,2.0
dt,50,25,25,signo_zodiacal_piscis,20,0.5,0.36,0.3822222222222222,0.4800000000000001,0.4197402597402597,0.36,0.47777777777777786,2.4,3.8,1.2,2.6
dt,50,25,25,signo_zodiacal_piscis,21,0.5,0.48,0.4938888888888888,0.4800000000000001,0.41479853479853485,0.48,0.5281111111111112,2.4,2.6,2.4,2.6
dt,50,25,25,signo_zodiacal_piscis,22,0.5,0.38,0.36666666666666664,0.4800000000000001,0.40777000777000777,0.38,0.4666666666666667,2.4,3.6,1.4,2.6
dt,50,25,25,signo_zodiacal_piscis,23,0.5,0.5599999999999999,0.5700000000000001,0.44000000000000006,0.4922222222222222,0.56,0.5486666666666666,2.2,1.6,3.4,2.8
dt,50,25,25,signo_zodiacal_piscis,24,0.5,0.33999999999999997,0.29047619047619044,0.24000000000000005,0.24653679653679653,0.33999999999999997,0.4628571428571428,1.2,2.8,2.2,3.8
dt,50,25,25,signo_zodiacal_piscis,25,0.5,0.44000000000000006,0.3476190476190476,0.44000000000000006,0.3878787878787879,0.44000000000000006,0.5380952380952382,2.2,2.8,2.2,2.8
dt,50,25,25,signo_zodiacal_piscis,26,0.5,0.44000000000000006,0.38,0.36,0.3491086691086691,0.44000000000000006,0.492,1.8,2.4,2.6,3.2
dt,50,25,25,signo_zodiacal_piscis,27,0.5,0.45999999999999996,0.4644444444444444,0.56,0.4874603174603174,0.45999999999999996,0.4875555555555556,2.8,3.2,1.8,2.2
dt,50,25,25,signo_zodiacal_piscis,28,0.5,0.58,0.5711111111111111,0.68,0.6119480519480519,0.58,0.5631111111111111,3.4,2.6,2.4,1.6
