modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,50,25,25,signo_zodiacal_geminis,1,0.5,0.56,0.5442857142857143,0.48,0.4966666666666666,0.56,0.5934285714285714,2.4,1.8,3.2,2.6
dt,50,25,25,signo_zodiacal_geminis,2,0.5,0.5800000000000001,0.5766666666666667,0.56,0.5552991452991453,0.5800000000000001,0.5713333333333334,2.8,2.0,3.0,2.2
dt,50,25,25,signo_zodiacal_geminis,3,0.5,0.48,0.47888888888888886,0.56,0.5078210678210678,0.48,0.5051111111111112,2.8,3.0,2.0,2.2
dt,50,25,25,signo_zodiacal_geminis,4,0.5,0.5399999999999999,0.5142857142857142,0.5599999999999999,0.5287878787878788,0.54,0.5354285714285714,2.8,2.4,2.6,2.2
dt,50,25,25,signo_zodiacal_geminis,5,0.5,0.52,0.4133333333333333,0.4800000000000001,0.4374203574203575,0.52,0.5186666666666666,2.4,2.2,2.8,2.6
dt,50,25,25,signo_zodiacal_geminis,6,0.5,0.48,0.48,0.5199999999999999,0.49818181818181817,0.48,0.512,2.6,2.8,2.2,2.4
dt,50,25,25,signo_zodiacal_geminis,7,0.5,0.45999999999999996,0.460952380952381,0.52,0.48404040404040405,0.45999999999999996,0.4900952380952381,2.6,3.0,2.0,2.4
dt,50,25,25,signo_zodiacal_geminis,8,0.5,0.45999999999999996,0.45,0.4800000000000001,0.4543900543900543,0.45999999999999996,0.49000000000000005,2.4,2.8,2.2,2.6
dt,50,25,25,signo_zodiacal_geminis,9,0.5,0.45999999999999996,0.4,0.28,0.3277777777777778,0.45999999999999996,0.5266666666666666,1.4,1.8,3.2,3.6
dt,50,25,25,signo_zodiacal_geminis,10,0.5,0.54,0.445,0.52,0.4693006993006993,0.54,0.557,2.6,2.2,2.8,2.4
dt,50,25,25,signo_zodiacal_geminis,11,0.5,0.6,0.6833333333333333,0.44000000000000006,0.4954545454545454,0.6000000000000001,0.5833333333333333,2.2,1.2,3.8,2.8
dt,50,25,25,signo_zodiacal_geminis,12,0.5,0.56,0.5611111111111111,0.6,0.5452991452991454,0.56,0.5411111111111111,3.0,2.4,2.6,2.0
dt,50,25,25,signo_zodiacal_geminis,13,0.5,0.44000000000000006,0.4412698412698412,0.5199999999999999,0.46428571428571425,0.44000000000000006,0.4798730158730159,2.6,3.2,1.8,2.4
dt,50,25,25,signo_zodiacal_geminis,14,0.5,0.44000000000000006,0.4595238095238095,0.44000000000000006,0.43888888888888894,0.44000000000000006,0.4976190476190476,2.2,2.8,2.2,2.8
dt,50,25,25,signo_zodiacal_geminis,15,0.5,0.5599999999999999,0.5566666666666666,0.56,0.5464102564102564,0.56,0.5473333333333333,2.8,2.2,2.8,2.2
dt,50,25,25,signo_zodiacal_geminis,16,0.5,0.52,0.5142857142857142,0.6,0.5432789432789432,0.52,0.5114285714285713,3.0,2.8,2.2,2.0
