modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,1000,500,500,signo_zodiacal_geminis,1,0.5,0.508,0.5094660446630461,0.484,0.49463171413541274,0.50932,0.5066984442408089,48.4,46.8,53.2,51.6
dt,1000,500,500,signo_zodiacal_geminis,2,0.5,0.47700000000000004,0.47755167345723804,0.446,0.4604723934601983,0.47637,0.48976746673226595,44.6,49.2,50.8,55.4
dt,1000,500,500,signo_zodiacal_geminis,3,0.5,0.495,0.4922641707641101,0.4800000000000001,0.4844569893911084,0.49406999999999995,0.49898039689660345,48.0,49.0,51.0,52.0
dt,1000,500,500,signo_zodiacal_geminis,4,0.5,0.508,0.5071283824114852,0.504,0.5050374317481696,0.50754,0.505512348467197,50.4,48.8,51.2,49.6
dt,1000,500,500,signo_zodiacal_geminis,5,0.5,0.514,0.5150276731317011,0.518,0.5161342225352648,0.5170300000000001,0.5070027766685254,51.8,49.0,51.0,48.2
dt,1000,500,500,signo_zodiacal_geminis,6,0.5,0.48,0.4792356175785561,0.466,0.4724861412055031,0.48301,0.4939269695034003,46.6,50.6,49.4,53.4
dt,1000,500,500,signo_zodiacal_geminis,7,0.5,0.526,0.5255992220890698,0.5279999999999999,0.5266232168342169,0.52387,0.5130840553428824,52.8,47.6,52.4,47.2
dt,1000,500,500,signo_zodiacal_geminis,8,0.5,0.51,0.5089420736772023,0.526,0.5168292109764141,0.50778,0.5054912250055259,52.6,50.6,49.4,47.4
dt,1000,500,500,signo_zodiacal_geminis,9,0.5,0.518,0.5167265676270161,0.532,0.5227516728633967,0.52202,0.5120245920783167,53.2,49.6,50.4,46.8
dt,1000,500,500,signo_zodiacal_geminis,10,0.5,0.51,0.5108933447656814,0.51,0.5100599284714976,0.50912,0.5058047071688293,51.0,49.0,51.0,49.0
dt,1000,500,500,signo_zodiacal_geminis,11,0.5,0.506,0.5060013435136435,0.546,0.5250016164196962,0.50373,0.5013408429631803,54.6,53.4,46.6,45.4
dt,1000,500,500,signo_zodiacal_geminis,12,0.5,0.509,0.5091968396167724,0.47400000000000003,0.49087807317091875,0.50953,0.5035771074287207,47.4,45.6,54.4,52.6
dt,1000,500,500,signo_zodiacal_geminis,13,0.5,0.499,0.5008777849286693,0.51,0.5046491746619862,0.49571,0.5021210307350741,51.0,51.2,48.8,49.0
dt,1000,500,500,signo_zodiacal_geminis,14,0.5,0.502,0.5016541467008369,0.512,0.505408479948189,0.50295,0.5018148565344828,51.2,50.8,49.2,48.8
dt,1000,500,500,signo_zodiacal_geminis,15,0.5,0.5200000000000001,0.5201717876060805,0.522,0.5208967644357063,0.52132,0.5124357577172126,52.2,48.2,51.8,47.8
dt,1000,500,500,signo_zodiacal_geminis,16,0.5,0.514,0.5123899035082721,0.5159999999999999,0.5137215058155367,0.5106599999999999,0.5066535326911162,51.6,48.8,51.2,48.4
dt,1000,500,500,signo_zodiacal_geminis,17,0.5,0.505,0.5054709357728225,0.508,0.5063961474036851,0.50713,0.5056556699640385,50.8,49.8,50.2,49.2
