modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,100,50,50,signo_zodiacal_escorpio,1,0.5,0.48,0.4727272727272728,0.5,0.48278271436166165,0.48,0.5057575757575757,5.0,5.4,4.6,5.0
dt,100,50,50,signo_zodiacal_escorpio,2,0.5,0.6300000000000001,0.6046353646353647,0.6799999999999999,0.6330520034100597,0.6300000000000001,0.586981018981019,6.8,4.2,5.8,3.2
dt,100,50,50,signo_zodiacal_escorpio,3,0.5,0.4600000000000001,0.4713553113553114,0.64,0.5424347826086956,0.4600000000000001,0.4890695970695971,6.4,7.2,2.8,3.6
dt,100,50,50,signo_zodiacal_escorpio,4,0.5,0.41,0.41931623931623935,0.5,0.4465576985943119,0.41,0.4677264957264957,5.0,6.8,3.2,5.0
dt,100,50,50,signo_zodiacal_escorpio,5,0.5,0.49000000000000005,0.5158730158730158,0.52,0.5128389154704943,0.49000000000000005,0.5129365079365079,5.2,5.4,4.6,4.8
dt,100,50,50,signo_zodiacal_escorpio,6,0.5,0.55,0.5535353535353535,0.52,0.5347535505430242,0.55,0.531010101010101,5.2,4.2,5.8,4.8
dt,100,50,50,signo_zodiacal_escorpio,7,0.5,0.58,0.5813131313131313,0.58,0.5627363864205969,0.58,0.5560101010101011,5.8,4.2,5.8,4.2
dt,100,50,50,signo_zodiacal_escorpio,8,0.5,0.5599999999999999,0.5755555555555555,0.5,0.5305263157894737,0.5599999999999999,0.5408888888888889,5.0,3.8,6.2,5.0
dt,100,50,50,signo_zodiacal_escorpio,9,0.5,0.49000000000000005,0.468968253968254,0.4,0.4295768833849329,0.487,0.5131984126984126,4.0,4.2,5.8,6.0
dt,100,50,50,signo_zodiacal_escorpio,10,0.5,0.54,0.5323076923076923,0.5599999999999999,0.5418491551672329,0.54,0.5400512820512821,5.6,4.8,5.2,4.4
dt,100,50,50,signo_zodiacal_escorpio,11,0.5,0.5,0.4966666666666667,0.56,0.5239393939393939,0.5,0.5076666666666666,5.6,5.6,4.4,4.4
dt,100,50,50,signo_zodiacal_escorpio,12,0.5,0.48,0.48170163170163177,0.5399999999999999,0.50781102955016,0.4800000000000001,0.5001421911421912,5.4,5.8,4.2,4.6
dt,100,50,50,signo_zodiacal_escorpio,13,0.5,0.4800000000000001,0.4903113553113553,0.48,0.4778769795138082,0.48,0.5032655677655677,4.8,5.2,4.8,5.2
dt,100,50,50,signo_zodiacal_escorpio,14,0.5,0.5,0.475,0.45999999999999996,0.4613636363636363,0.5,0.5175000000000001,4.6,4.6,5.4,5.4
dt,100,50,50,signo_zodiacal_escorpio,15,0.5,0.6,0.5895085306850012,0.6599999999999999,0.6092742253732967,0.6,0.5654825566590272,6.6,4.6,5.4,3.4
dt,100,50,50,signo_zodiacal_escorpio,16,0.5,0.53,0.5311111111111111,0.5599999999999999,0.543444976076555,0.53,0.520888888888889,5.6,5.0,5.0,4.4
dt,100,50,50,signo_zodiacal_escorpio,17,0.5,0.48,0.47575757575757577,0.42000000000000004,0.43653451811346544,0.48,0.4954545454545455,4.2,4.6,5.4,5.8
dt,100,50,50,signo_zodiacal_escorpio,18,0.5,0.5700000000000001,0.5709090909090909,0.6599999999999999,0.6085714285714287,0.5700000000000001,0.5514545454545454,6.6,5.2,4.8,3.4
