modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,150,75,75,signo_zodiacal_virgo,1,0.5,0.4866666666666667,0.4800343997248023,0.5066666666666666,0.4876684799311574,0.4866666666666667,0.4957789244352712,7.6,8.0,7.0,7.4
dt,150,75,75,signo_zodiacal_virgo,2,0.5,0.5,0.5115995115995116,0.4933333333333333,0.4906204906204906,0.5,0.5047456247456248,7.4,7.4,7.6,7.6
dt,150,75,75,signo_zodiacal_virgo,3,0.5,0.4666666666666667,0.46543650793650804,0.37333333333333335,0.4098219420755572,0.4693333333333333,0.4875417055711173,5.6,6.6,8.4,9.4
dt,150,75,75,signo_zodiacal_virgo,4,0.5,0.4733333333333333,0.47071751777634124,0.49333333333333335,0.47850985221674885,0.4648888888888889,0.49569058392587806,7.4,8.2,6.8,7.6
dt,150,75,75,signo_zodiacal_virgo,5,0.5,0.5466666666666666,0.5511740890688259,0.5466666666666666,0.5396974789915967,0.5466666666666666,0.5267584345479082,8.2,6.8,8.2,6.8
dt,150,75,75,signo_zodiacal_virgo,6,0.5,0.5199999999999999,0.5215470494417863,0.49333333333333335,0.5019748848552095,0.52,0.5149930887825624,7.4,6.8,8.2,7.6
dt,150,75,75,signo_zodiacal_virgo,7,0.5,0.5466666666666666,0.5471611721611722,0.52,0.5315282706828869,0.5466666666666666,0.533894993894994,7.8,6.4,8.6,7.2
dt,150,75,75,signo_zodiacal_virgo,8,0.5,0.5666666666666667,0.5642577030812325,0.6133333333333333,0.5845114942528735,0.5666666666666667,0.5450345471521942,9.2,7.2,7.8,5.8
dt,150,75,75,signo_zodiacal_virgo,9,0.5,0.5266666666666666,0.5217553688141923,0.6133333333333333,0.5623859563375693,0.5266666666666666,0.5144288826641767,9.2,8.4,6.6,5.8
dt,150,75,75,signo_zodiacal_virgo,10,0.5,0.38666666666666666,0.386940836940837,0.3733333333333333,0.37722981504961484,0.38666666666666666,0.4624723424723425,5.6,9.0,6.0,9.4
dt,150,75,75,signo_zodiacal_virgo,11,0.5,0.4600000000000001,0.4652287581699347,0.5199999999999999,0.48598962598962603,0.4600000000000001,0.4833812636165577,7.8,9.0,6.0,7.2
dt,150,75,75,signo_zodiacal_virgo,12,0.5,0.5933333333333334,0.6097727272727272,0.5733333333333334,0.5815356256646579,0.5933333333333334,0.5582272727272728,8.6,5.8,9.2,6.4
dt,150,75,75,signo_zodiacal_virgo,13,0.5,0.4866666666666667,0.49087719298245613,0.49333333333333335,0.48430079724197367,0.4866666666666667,0.4957405635300372,7.4,7.8,7.2,7.6
dt,150,75,75,signo_zodiacal_virgo,14,0.5,0.5133333333333334,0.5068347338935575,0.4666666666666667,0.47793573667711603,0.5244444444444444,0.5125159807512748,7.0,6.6,8.4,8.0
dt,150,75,75,signo_zodiacal_virgo,15,0.5,0.5199999999999999,0.5335080124553808,0.5599999999999999,0.53988188957763,0.5199999999999999,0.5391519202045518,8.4,7.8,7.2,6.6
dt,150,75,75,signo_zodiacal_virgo,16,0.5,0.5800000000000001,0.5807571814150762,0.5733333333333334,0.5728318666485257,0.5786666666666667,0.5627040357303515,8.6,6.2,8.8,6.4
dt,150,75,75,signo_zodiacal_virgo,17,0.5,0.5666666666666667,0.5624183006535948,0.6,0.5777628434886499,0.5644444444444445,0.5425054466230937,9.0,7.0,8.0,6.0
dt,150,75,75,signo_zodiacal_virgo,18,0.5,0.49333333333333335,0.4959935489347254,0.5333333333333333,0.5073091659298556,0.49333333333333335,0.5112831395184336,8.0,8.2,6.8,7.0
dt,150,75,75,signo_zodiacal_virgo,19,0.5,0.45999999999999996,0.4531135531135531,0.4533333333333333,0.44869549352307975,0.45999999999999996,0.4878632478632479,6.8,8.0,7.0,8.2
dt,150,75,75,signo_zodiacal_virgo,20,0.5,0.5199999999999999,0.5121062271062271,0.5199999999999999,0.5116522179258552,0.5200000000000001,0.5286275946275947,7.8,7.2,7.8,7.2
