modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,1000,500,500,signo_zodiacal_leo,1,0.5,0.529,0.5292523371392676,0.526,0.5273194615751938,0.5255700000000001,0.5163413724670924,52.6,46.8,53.2,47.4
dt,1000,500,500,signo_zodiacal_leo,2,0.5,0.53,0.5290495700513448,0.5439999999999999,0.5361319418362911,0.52725,0.5136658953161858,54.4,48.4,51.6,45.6
dt,1000,500,500,signo_zodiacal_leo,3,0.5,0.516,0.5164512735941308,0.536,0.5253763446258178,0.5211,0.5114554445595585,53.6,50.4,49.6,46.4
dt,1000,500,500,signo_zodiacal_leo,4,0.5,0.5109999999999999,0.5098595790820737,0.49800000000000005,0.5031165497416051,0.51364,0.5079272563397103,49.8,47.6,52.4,50.2
dt,1000,500,500,signo_zodiacal_leo,5,0.5,0.514,0.5138726029835815,0.484,0.4976124433835595,0.51312,0.5081403411361723,48.4,45.6,54.4,51.6
dt,1000,500,500,signo_zodiacal_leo,6,0.5,0.517,0.5161972377012982,0.49799999999999994,0.5067164547594415,0.5178,0.5088799621141009,49.8,46.4,53.6,50.2
dt,1000,500,500,signo_zodiacal_leo,7,0.5,0.479,0.4797397906466564,0.48200000000000004,0.48032123008454963,0.4758799999999999,0.4900181336035246,48.2,52.4,47.6,51.8
dt,1000,500,500,signo_zodiacal_leo,8,0.5,0.489,0.4876487798039683,0.446,0.465478424615448,0.48505000000000004,0.4948477185650863,44.6,46.8,53.2,55.4
dt,1000,500,500,signo_zodiacal_leo,9,0.5,0.522,0.5241144854167443,0.5119999999999999,0.517364656306597,0.5255799999999999,0.5151331490818956,51.2,46.8,53.2,48.8
dt,1000,500,500,signo_zodiacal_leo,10,0.5,0.487,0.48676875040256895,0.504,0.49442558319318675,0.47745,0.49116958583797166,50.4,53.0,47.0,49.6
dt,1000,500,500,signo_zodiacal_leo,11,0.5,0.5050000000000001,0.5076484676355275,0.492,0.49887077245387523,0.50221,0.5038850929222194,49.2,48.2,51.8,50.8
dt,1000,500,500,signo_zodiacal_leo,12,0.5,0.507,0.5071466842058666,0.51,0.5083740812557769,0.51033,0.5062492390167282,51.0,49.6,50.4,49.0
dt,1000,500,500,signo_zodiacal_leo,13,0.5,0.503,0.5032632829846453,0.526,0.5136195855978309,0.50373,0.5038976851450461,52.6,52.0,48.0,47.4
dt,1000,500,500,signo_zodiacal_leo,14,0.5,0.488,0.48838566508929837,0.49799999999999994,0.4928619885829309,0.49298000000000003,0.49685738489974185,49.8,52.2,47.8,50.2
dt,1000,500,500,signo_zodiacal_leo,15,0.5,0.526,0.5240072532408284,0.534,0.527991686775691,0.52767,0.5160984145387604,53.4,48.2,51.8,46.6
dt,1000,500,500,signo_zodiacal_leo,16,0.5,0.519,0.5230086774794421,0.502,0.5108620339818712,0.51622,0.5103464663512906,50.2,46.4,53.6,49.8
dt,1000,500,500,signo_zodiacal_leo,17,0.5,0.523,0.5249147648759775,0.502,0.5114152855575866,0.5254800000000001,0.5144153148215546,50.2,45.6,54.4,49.8
dt,1000,500,500,signo_zodiacal_leo,18,0.5,0.522,0.5236806373893753,0.5119999999999999,0.5166865754233041,0.5195700000000001,0.5118379130997414,51.2,46.8,53.2,48.8
