modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,10,5,5,signo_zodiacal_tauro,1,0.5,0.5,0.4,0.6,0.4666666666666666,0.5,0.6,0.6,0.6,0.4,0.4
dt,10,5,5,signo_zodiacal_tauro,2,0.5,0.5,0.1,0.2,0.13333333333333333,0.5,0.5,0.2,0.2,0.8,0.8
dt,10,5,5,signo_zodiacal_tauro,3,0.5,0.5,0.4,0.8,0.5333333333333333,0.5,0.5,0.8,0.8,0.2,0.2
dt,10,5,5,signo_zodiacal_tauro,4,0.5,0.3,0.2,0.4,0.26666666666666666,0.3,0.5,0.4,0.8,0.2,0.6
dt,10,5,5,signo_zodiacal_tauro,5,0.5,0.7,0.6,0.8,0.6666666666666666,0.7,0.7,0.8,0.4,0.6,0.2
dt,10,5,5,signo_zodiacal_tauro,6,0.5,0.4,0.4,0.8,0.5333333333333333,0.4,0.5,0.8,1.0,0.0,0.2
dt,10,5,5,signo_zodiacal_tauro,7,0.5,0.3,0.2,0.4,0.26666666666666666,0.3,0.5,0.4,0.8,0.2,0.6
dt,10,5,5,signo_zodiacal_tauro,8,0.5,0.4,0.2,0.4,0.26666666666666666,0.4,0.5,0.4,0.6,0.4,0.6
dt,10,5,5,signo_zodiacal_tauro,9,0.5,0.9,0.8,0.8,0.8,0.9,0.9,0.8,0.0,1.0,0.2
dt,10,5,5,signo_zodiacal_tauro,10,0.5,0.6,0.3,0.4,0.3333333333333333,0.6,0.6,0.4,0.2,0.8,0.6
dt,10,5,5,signo_zodiacal_tauro,11,0.5,0.8,0.7,0.8,0.7333333333333333,0.8,0.8,0.8,0.2,0.8,0.2
dt,10,5,5,signo_zodiacal_tauro,12,0.5,0.3,0.2,0.4,0.26666666666666666,0.3,0.5,0.4,0.8,0.2,0.6
dt,10,5,5,signo_zodiacal_tauro,13,0.5,0.3,0.1,0.2,0.13333333333333333,0.3,0.5,0.2,0.6,0.4,0.8
dt,10,5,5,signo_zodiacal_tauro,14,0.5,0.4,0.2,0.4,0.26666666666666666,0.4,0.5,0.4,0.6,0.4,0.6
dt,10,5,5,signo_zodiacal_tauro,15,0.5,0.4,0.4,0.6,0.4666666666666666,0.4,0.6,0.6,0.8,0.2,0.4
dt,10,5,5,signo_zodiacal_tauro,16,0.5,0.5,0.3,0.6,0.4,0.5,0.5,0.6,0.6,0.4,0.4
dt,10,5,5,signo_zodiacal_tauro,17,0.5,0.7,0.6,0.6,0.6,0.7,0.8,0.6,0.2,0.8,0.4
dt,10,5,5,signo_zodiacal_tauro,18,0.5,0.7,0.6,0.8,0.6666666666666666,0.7,0.7,0.8,0.4,0.6,0.2
dt,10,5,5,signo_zodiacal_tauro,19,0.5,0.6,0.4,0.4,0.4,0.6,0.7,0.4,0.2,0.8,0.6
dt,10,5,5,signo_zodiacal_tauro,20,0.5,0.5,0.4,0.6,0.4666666666666666,0.5,0.6,0.6,0.6,0.4,0.4
dt,10,5,5,signo_zodiacal_tauro,21,0.5,0.2,0.0,0.0,0.0,0.2,0.5,0.0,0.6,0.4,1.0
dt,10,5,5,signo_zodiacal_tauro,22,0.5,0.9,0.9,1.0,0.9333333333333332,0.9,0.9,1.0,0.2,0.8,0.0
dt,10,5,5,signo_zodiacal_tauro,23,0.5,0.3,0.1,0.2,0.13333333333333333,0.3,0.5,0.2,0.6,0.4,0.8
dt,10,5,5,signo_zodiacal_tauro,24,0.5,0.7,0.5,0.6,0.5333333333333333,0.7,0.7,0.6,0.2,0.8,0.4
dt,10,5,5,signo_zodiacal_tauro,25,0.5,0.6,0.5,0.6,0.5333333333333333,0.6,0.7,0.6,0.4,0.6,0.4
dt,10,5,5,signo_zodiacal_tauro,26,0.5,0.5,0.3,0.6,0.4,0.5,0.5,0.6,0.6,0.4,0.4
dt,10,5,5,signo_zodiacal_tauro,27,0.5,0.5,0.2,0.4,0.26666666666666666,0.5,0.5,0.4,0.4,0.6,0.6
dt,10,5,5,signo_zodiacal_tauro,28,0.5,0.6,0.4,0.6,0.4666666666666666,0.6,0.6,0.6,0.4,0.6,0.4
dt,10,5,5,signo_zodiacal_tauro,29,0.5,0.5,0.4,0.8,0.5333333333333333,0.5,0.5,0.8,0.8,0.2,0.2
dt,10,5,5,signo_zodiacal_tauro,30,0.5,0.7,0.6,0.8,0.6666666666666666,0.7,0.7,0.8,0.4,0.6,0.2
dt,10,5,5,signo_zodiacal_tauro,31,0.5,0.4,0.3,0.6,0.4,0.4,0.5,0.6,0.8,0.2,0.4
dt,10,5,5,signo_zodiacal_tauro,32,0.5,0.7,0.7,0.8,0.7333333333333333,0.7,0.8,0.8,0.4,0.6,0.2
dt,10,5,5,signo_zodiacal_tauro,33,0.5,0.6,0.6,0.8,0.6666666666666666,0.6,0.7,0.8,0.6,0.4,0.2
dt,10,5,5,signo_zodiacal_tauro,34,0.5,0.4,0.1,0.2,0.13333333333333333,0.4,0.5,0.2,0.4,0.6,0.8
dt,10,5,5,signo_zodiacal_tauro,35,0.5,0.3,0.2,0.4,0.26666666666666666,0.3,0.5,0.4,0.8,0.2,0.6
dt,10,5,5,signo_zodiacal_tauro,36,0.5,0.7,0.6,0.8,0.6666666666666666,0.7,0.7,0.8,0.4,0.6,0.2
dt,10,5,5,signo_zodiacal_tauro,37,0.5,0.6,0.3,0.4,0.3333333333333333,0.6,0.6,0.4,0.2,0.8,0.6
dt,10,5,5,signo_zodiacal_tauro,38,0.5,0.5,0.3,0.6,0.4,0.5,0.5,0.6,0.6,0.4,0.4
dt,10,5,5,signo_zodiacal_tauro,39,0.5,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.2,0.8,0.2
