modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,150,75,75,signo_zodiacal_cancer,1,0.5,0.42000000000000004,0.42102564102564105,0.3866666666666666,0.39818181818181814,0.42000000000000004,0.4747008547008547,5.8,8.2,6.8,9.2
dt,150,75,75,signo_zodiacal_cancer,2,0.5,0.5666666666666667,0.5746048378865716,0.5866666666666667,0.578033903216459,0.5582222222222223,0.5460396239467447,8.8,6.8,8.2,6.2
dt,150,75,75,signo_zodiacal_cancer,3,0.5,0.4533333333333334,0.45751131221719465,0.4133333333333333,0.4323544973544974,0.4533333333333334,0.48520965309200603,6.2,7.6,7.4,8.8
dt,150,75,75,signo_zodiacal_cancer,4,0.5,0.5066666666666666,0.5061688311688312,0.4666666666666667,0.4755209775473837,0.5017777777777777,0.5123516679399033,7.0,6.8,8.2,8.0
dt,150,75,75,signo_zodiacal_cancer,5,0.5,0.5066666666666666,0.5168831168831168,0.43999999999999995,0.4740347774830534,0.5066666666666666,0.528051948051948,6.6,6.4,8.6,8.4
dt,150,75,75,signo_zodiacal_cancer,6,0.5,0.5399999999999999,0.5144117647058823,0.5599999999999999,0.5316751152073732,0.5244444444444445,0.5266433239962651,8.4,7.2,7.8,6.6
dt,150,75,75,signo_zodiacal_cancer,7,0.5,0.5866666666666667,0.5863157894736842,0.64,0.5971652503918818,0.5866666666666667,0.5560526315789474,9.6,7.0,8.0,5.4
dt,150,75,75,signo_zodiacal_cancer,8,0.5,0.42666666666666664,0.43358974358974367,0.43999999999999995,0.4328281276668373,0.42666666666666664,0.4757521367521368,6.6,8.8,6.2,8.4
dt,150,75,75,signo_zodiacal_cancer,9,0.5,0.5,0.5033082706766917,0.49333333333333335,0.49573456968994495,0.5,0.5064977829188355,7.4,7.4,7.6,7.6
dt,150,75,75,signo_zodiacal_cancer,10,0.5,0.5066666666666667,0.5033815307499518,0.56,0.5258823529411765,0.5066666666666667,0.5056381980592507,8.4,8.2,6.8,6.6
dt,150,75,75,signo_zodiacal_cancer,11,0.5,0.5933333333333334,0.6202777777777777,0.5599999999999999,0.5808527994067483,0.5977777777777777,0.5829814814814815,8.4,5.6,9.4,6.6
dt,150,75,75,signo_zodiacal_cancer,12,0.5,0.54,0.5569298245614035,0.49333333333333335,0.5104960536809394,0.5328888888888889,0.5233976608187134,7.4,6.2,8.8,7.6
dt,150,75,75,signo_zodiacal_cancer,13,0.5,0.47333333333333333,0.4703646370829033,0.5333333333333333,0.49704644484056243,0.4733333333333333,0.49186217176929253,8.0,8.8,6.2,7.0
dt,150,75,75,signo_zodiacal_cancer,14,0.5,0.5666666666666667,0.5790756302521008,0.5466666666666666,0.5518148148148148,0.5666666666666667,0.5417012138188608,8.2,6.2,8.8,6.8
dt,150,75,75,signo_zodiacal_cancer,15,0.5,0.48666666666666664,0.4797619047619047,0.48,0.47728003056145435,0.48666666666666664,0.5071428571428572,7.2,7.6,7.4,7.8
dt,150,75,75,signo_zodiacal_cancer,16,0.5,0.5666666666666667,0.560778161467016,0.6,0.5773265112496612,0.5631111111111111,0.5449552671270937,9.0,7.0,8.0,6.0
dt,150,75,75,signo_zodiacal_cancer,17,0.5,0.49333333333333335,0.49120879120879113,0.4666666666666667,0.47832512315270936,0.49333333333333335,0.5003711843711843,7.0,7.2,7.8,8.0
dt,150,75,75,signo_zodiacal_cancer,18,0.5,0.5666666666666667,0.5888888888888888,0.5066666666666666,0.538888888888889,0.5666666666666667,0.5485925925925926,7.6,5.6,9.4,7.4
dt,150,75,75,signo_zodiacal_cancer,19,0.5,0.5066666666666666,0.5089131920710869,0.49333333333333335,0.4959775315961929,0.5066666666666666,0.5220569605832763,7.4,7.2,7.8,7.6
dt,150,75,75,signo_zodiacal_cancer,20,0.5,0.5333333333333333,0.5311111111111111,0.5333333333333334,0.5226705478429616,0.5333333333333333,0.5197037037037038,8.0,7.0,8.0,7.0
dt,150,75,75,signo_zodiacal_cancer,21,0.5,0.42666666666666664,0.4376515151515152,0.48,0.4549242902524327,0.4275555555555556,0.47927689942907337,7.2,9.4,5.6,7.8
dt,150,75,75,signo_zodiacal_cancer,22,0.5,0.58,0.5828546453546453,0.5466666666666666,0.5616069136647557,0.58,0.5485356310356311,8.2,5.8,9.2,6.8
dt,150,75,75,signo_zodiacal_cancer,23,0.5,0.5733333333333334,0.5856050382366171,0.52,0.5438375350140057,0.5733333333333334,0.5441355525566053,7.8,5.6,9.4,7.2
dt,150,75,75,signo_zodiacal_cancer,24,0.5,0.5133333333333333,0.5360294117647059,0.5466666666666666,0.5252828740381335,0.5071111111111111,0.5227941176470589,8.2,7.8,7.2,6.8
dt,150,75,75,signo_zodiacal_cancer,25,0.5,0.5,0.5060714285714286,0.5466666666666666,0.522960287765627,0.5,0.5034047619047619,8.2,8.2,6.8,6.8
dt,150,75,75,signo_zodiacal_cancer,26,0.5,0.5066666666666666,0.5267973856209149,0.5333333333333333,0.5190569487983281,0.5066666666666666,0.5115530656707128,8.0,7.8,7.2,7.0
dt,150,75,75,signo_zodiacal_cancer,27,0.5,0.5,0.49018928395156686,0.5866666666666667,0.530023308779047,0.4955555555555556,0.5072762383366772,8.8,8.8,6.2,6.2
