modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,200,100,100,signo_zodiacal_piscis,1,0.5,0.5149999999999999,0.5174509803921568,0.53,0.520984094141989,0.515,0.5139803921568628,10.6,10.0,10.0,9.4
dt,200,100,100,signo_zodiacal_piscis,2,0.5,0.5449999999999999,0.5503636328673346,0.52,0.5315667897176689,0.5425,0.5292439282349096,10.4,8.6,11.4,9.6
dt,200,100,100,signo_zodiacal_piscis,3,0.5,0.49499999999999994,0.5125,0.45,0.470548712206047,0.49499999999999994,0.5045138888888889,9.0,9.2,10.8,11.0
dt,200,100,100,signo_zodiacal_piscis,4,0.5,0.575,0.5682251082251082,0.56,0.5576674306086071,0.575,0.5473203463203463,11.2,8.2,11.8,8.8
dt,200,100,100,signo_zodiacal_piscis,5,0.5,0.55,0.5635522287696201,0.51,0.5244638703846435,0.55,0.534536970678275,10.2,8.2,11.8,9.8
dt,200,100,100,signo_zodiacal_piscis,6,0.5,0.48,0.4799590643274854,0.5200000000000001,0.4972397193449825,0.48,0.49200380116959064,10.4,11.2,8.8,9.6
dt,200,100,100,signo_zodiacal_piscis,7,0.5,0.48999999999999994,0.4909010634001884,0.51,0.49775628938419636,0.48975,0.5000860008076458,10.2,10.6,9.4,9.8
dt,200,100,100,signo_zodiacal_piscis,8,0.5,0.45999999999999996,0.4524749373433584,0.45999999999999996,0.45451513256391307,0.4615,0.4863734593837535,9.2,10.8,9.2,10.8
dt,200,100,100,signo_zodiacal_piscis,9,0.5,0.45,0.45362573099415193,0.4,0.41917566870028666,0.43825000000000003,0.48086895268474217,8.0,10.0,10.0,12.0
dt,200,100,100,signo_zodiacal_piscis,10,0.5,0.395,0.399968253968254,0.44000000000000006,0.4172885465696762,0.398,0.45862804232804233,8.8,13.0,7.0,11.2
dt,200,100,100,signo_zodiacal_piscis,11,0.5,0.47000000000000003,0.4670331465919701,0.41999999999999993,0.4385769670599392,0.48299999999999993,0.4970172060052091,8.4,9.6,10.4,11.6
dt,200,100,100,signo_zodiacal_piscis,12,0.5,0.515,0.5206926406926407,0.45999999999999996,0.4802645086358698,0.51725,0.5125155122655123,9.2,8.6,11.4,10.8
dt,200,100,100,signo_zodiacal_piscis,13,0.5,0.6,0.5836214896214896,0.61,0.5877113237639554,0.6,0.5714101343101343,12.2,8.2,11.8,7.8
dt,200,100,100,signo_zodiacal_piscis,14,0.5,0.505,0.5129351155666945,0.49000000000000005,0.492524977116857,0.505,0.5070892509050403,9.8,9.6,10.4,10.2
dt,200,100,100,signo_zodiacal_piscis,15,0.5,0.55,0.5489201016374929,0.5599999999999999,0.5522891175755612,0.55,0.5281292348955391,11.2,9.2,10.8,8.8
dt,200,100,100,signo_zodiacal_piscis,16,0.5,0.5349999999999999,0.5352661064425771,0.5599999999999999,0.5448101229543434,0.53175,0.5330854341736695,11.2,9.8,10.2,8.8
dt,200,100,100,signo_zodiacal_piscis,17,0.5,0.53,0.5300432900432901,0.51,0.5164382500967866,0.53,0.5166926406926406,10.2,9.0,11.0,9.8
dt,200,100,100,signo_zodiacal_piscis,18,0.5,0.5,0.49941770647652994,0.47000000000000003,0.48145769829980356,0.4999999999999999,0.5029904931669638,9.4,9.4,10.6,10.6
dt,200,100,100,signo_zodiacal_piscis,19,0.5,0.525,0.5365831244778614,0.51,0.5199371958807133,0.525,0.5191921470342524,10.2,9.2,10.8,9.8
dt,200,100,100,signo_zodiacal_piscis,20,0.5,0.5,0.5011111111111111,0.49000000000000005,0.4938277511961722,0.4999999999999999,0.5077222222222223,9.8,9.8,10.2,10.2
dt,200,100,100,signo_zodiacal_piscis,21,0.5,0.45499999999999996,0.4456094988602729,0.39,0.4136916039355064,0.45499999999999996,0.4854337767495663,7.8,9.6,10.4,12.2
dt,200,100,100,signo_zodiacal_piscis,22,0.5,0.525,0.5144623655913978,0.6,0.5493582887700535,0.525,0.5174327956989246,12.0,11.0,9.0,8.0
dt,200,100,100,signo_zodiacal_piscis,23,0.5,0.49000000000000005,0.4836038961038961,0.42000000000000004,0.4434940616687273,0.4925,0.4987671356421357,8.4,8.8,11.2,11.6
dt,200,100,100,signo_zodiacal_piscis,24,0.5,0.43999999999999995,0.43933747412008284,0.44000000000000006,0.438857823471371,0.43999999999999995,0.4773128473357306,8.8,11.2,8.8,11.2
dt,200,100,100,signo_zodiacal_piscis,25,0.5,0.485,0.4853785166240409,0.55,0.5134397399513679,0.485,0.4983477834612106,11.0,11.6,8.4,9.0
dt,200,100,100,signo_zodiacal_piscis,26,0.5,0.575,0.577357609710551,0.5599999999999999,0.5658252721153876,0.5667500000000001,0.5453314659197013,11.2,8.2,11.8,8.8
dt,200,100,100,signo_zodiacal_piscis,27,0.5,0.53,0.5342587237324079,0.53,0.5274569898111785,0.53,0.5219385000963948,10.6,9.4,10.6,9.4
dt,200,100,100,signo_zodiacal_piscis,28,0.5,0.5050000000000001,0.5093954248366013,0.45999999999999996,0.48063853327011224,0.51575,0.5111865239078088,9.2,9.0,11.0,10.8
dt,200,100,100,signo_zodiacal_piscis,29,0.5,0.505,0.5025539677713591,0.61,0.5498122201357794,0.5050000000000001,0.5047719671632714,12.2,12.0,8.0,7.8
dt,200,100,100,signo_zodiacal_piscis,30,0.5,0.515,0.5146307798481711,0.5199999999999999,0.5160521837776517,0.515,0.5124465148378192,10.4,9.8,10.2,9.6
dt,200,100,100,signo_zodiacal_piscis,31,0.5,0.545,0.5615826919076348,0.55,0.5436471938497445,0.545,0.5312394840857084,11.0,9.2,10.8,9.0
dt,200,100,100,signo_zodiacal_piscis,32,0.5,0.54,0.5470342522974102,0.4600000000000001,0.4973882670477098,0.54,0.530267335004177,9.2,7.6,12.4,10.8
dt,200,100,100,signo_zodiacal_piscis,33,0.5,0.47000000000000003,0.4629334365325078,0.48999999999999994,0.4681958881958882,0.47000000000000003,0.49606153250773993,9.8,11.0,9.0,10.2
