modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,200,100,100,signo_zodiacal_virgo,1,0.5,0.5700000000000001,0.5818033273915627,0.5199999999999999,0.5474451895504527,0.57,0.5458630421865716,10.4,7.6,12.4,9.6
dt,200,100,100,signo_zodiacal_virgo,2,0.5,0.53,0.526578947368421,0.53,0.526980738559686,0.53,0.5258377192982456,10.6,9.4,10.6,9.4
dt,200,100,100,signo_zodiacal_virgo,3,0.5,0.505,0.5091746031746032,0.4800000000000001,0.48973168214654283,0.5109999999999999,0.5085920634920635,9.6,9.4,10.6,10.4
dt,200,100,100,signo_zodiacal_virgo,4,0.5,0.425,0.42191257128328064,0.45,0.4343460531865464,0.425,0.48002202063128835,9.0,12.0,8.0,11.0
dt,200,100,100,signo_zodiacal_virgo,5,0.5,0.41500000000000004,0.41368253968253976,0.43999999999999995,0.4250934246184567,0.41500000000000004,0.46836984126984127,8.8,12.2,7.8,11.2
dt,200,100,100,signo_zodiacal_virgo,6,0.5,0.53,0.5321269373900953,0.55,0.5385487129194223,0.526,0.5230215106530897,11.0,9.8,10.2,9.0
dt,200,100,100,signo_zodiacal_virgo,7,0.5,0.52,0.5201058201058201,0.6,0.5552729491877977,0.52,0.513068783068783,12.0,11.2,8.8,8.0
dt,200,100,100,signo_zodiacal_virgo,8,0.5,0.485,0.4874891774891775,0.5200000000000001,0.5030313588850175,0.485,0.4972099567099567,10.4,11.0,9.0,9.6
dt,200,100,100,signo_zodiacal_virgo,9,0.5,0.45499999999999996,0.4424242424242424,0.4,0.41761904761904767,0.45500000000000007,0.4836212121212121,8.0,9.8,10.2,12.0
dt,200,100,100,signo_zodiacal_virgo,10,0.5,0.45,0.44105843006098755,0.37,0.3984756760766553,0.45,0.4866496163682864,7.4,9.4,10.6,12.6
dt,200,100,100,signo_zodiacal_virgo,11,0.5,0.475,0.47250000000000003,0.42000000000000004,0.4375396825396825,0.4750000000000001,0.4887083333333333,8.4,9.4,10.6,11.6
dt,200,100,100,signo_zodiacal_virgo,12,0.5,0.58,0.5818792971734148,0.59,0.5845635182220549,0.5800000000000001,0.5485660809778456,11.8,8.6,11.4,8.2
dt,200,100,100,signo_zodiacal_virgo,13,0.5,0.48,0.4917345240571785,0.48999999999999994,0.48592014460687505,0.48,0.4992241597075693,9.8,10.6,9.4,10.2
dt,200,100,100,signo_zodiacal_virgo,14,0.5,0.48,0.48280270454183494,0.54,0.508774803911552,0.48,0.4910669041103824,10.8,11.6,8.4,9.2
dt,200,100,100,signo_zodiacal_virgo,15,0.5,0.465,0.4655830753353973,0.39,0.42090263340263345,0.465,0.48716460268317857,7.8,9.2,10.8,12.2
dt,200,100,100,signo_zodiacal_virgo,16,0.5,0.5200000000000001,0.5178383210991907,0.5700000000000001,0.542110187033613,0.52475,0.513979907773386,11.4,10.6,9.4,8.6
dt,200,100,100,signo_zodiacal_virgo,17,0.5,0.495,0.4948795518207282,0.5,0.4953420211956797,0.495,0.5044450538109981,10.0,10.2,9.8,10.0
dt,200,100,100,signo_zodiacal_virgo,18,0.5,0.525,0.5194526720842509,0.5799999999999998,0.5460513885007917,0.531,0.5259138966296861,11.6,10.6,9.4,8.4
dt,200,100,100,signo_zodiacal_virgo,19,0.5,0.4699999999999999,0.47186476421232104,0.48,0.47403855310832055,0.47000000000000003,0.48836204962534213,9.6,10.8,9.2,10.4
dt,200,100,100,signo_zodiacal_virgo,20,0.5,0.505,0.5071559245707853,0.47000000000000003,0.48624228624228627,0.5049999999999999,0.506917393751759,9.4,9.2,10.8,10.6
dt,200,100,100,signo_zodiacal_virgo,21,0.5,0.47000000000000003,0.47159420289855075,0.45999999999999996,0.46372093023255817,0.47000000000000003,0.4888840579710145,9.2,10.4,9.6,10.8
dt,200,100,100,signo_zodiacal_virgo,22,0.5,0.5399999999999999,0.5347726626882637,0.55,0.5397838619748045,0.5387500000000001,0.5279044472861608,11.0,9.4,10.6,9.0
dt,200,100,100,signo_zodiacal_virgo,23,0.5,0.5049999999999999,0.5020060331825038,0.4699999999999999,0.4798472385428908,0.502,0.5039748114630468,9.4,9.2,10.8,10.6
dt,200,100,100,signo_zodiacal_virgo,24,0.5,0.5,0.5056612118531623,0.45999999999999996,0.47983005787883837,0.5,0.5057408226448474,9.2,9.2,10.8,10.8
dt,200,100,100,signo_zodiacal_virgo,25,0.5,0.495,0.5020242914979758,0.44000000000000006,0.46620046620046623,0.50225,0.5060006350718425,8.8,9.0,11.0,11.2
dt,200,100,100,signo_zodiacal_virgo,26,0.5,0.5349999999999999,0.5508384932920537,0.49000000000000005,0.517591779594347,0.526,0.5402896026831786,9.8,8.4,11.6,10.2
