modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,500,250,250,signo_zodiacal_leo,1,0.5,0.512,0.5150871340603069,0.484,0.49659699122996115,0.5194000000000001,0.5095606792090821,24.2,23.0,27.0,25.8
dt,500,250,250,signo_zodiacal_leo,2,0.5,0.49399999999999994,0.4994137897907901,0.496,0.4950047763615646,0.50392,0.5022323758120277,24.8,25.4,24.6,25.2
dt,500,250,250,signo_zodiacal_leo,3,0.5,0.492,0.49189148946291805,0.5,0.4956051754034947,0.49559999999999993,0.49753596228937846,25.0,25.8,24.2,25.0
dt,500,250,250,signo_zodiacal_leo,4,0.5,0.5519999999999999,0.5519522310573524,0.548,0.5493857534726097,0.54772,0.5314645548521559,27.4,22.2,27.8,22.6
dt,500,250,250,signo_zodiacal_leo,5,0.5,0.49399999999999994,0.4963797734677412,0.472,0.48292505457191365,0.49723999999999996,0.5006931118839921,23.6,24.2,25.8,26.4
dt,500,250,250,signo_zodiacal_leo,6,0.5,0.476,0.4752781589479702,0.508,0.49032942462068674,0.476,0.48973200114351056,25.4,27.8,22.2,24.6
dt,500,250,250,signo_zodiacal_leo,7,0.5,0.4720000000000001,0.4729303622755343,0.45600000000000007,0.4629213218639439,0.46936,0.4865395307029047,22.8,25.6,24.4,27.2
dt,500,250,250,signo_zodiacal_leo,8,0.5,0.516,0.5179577198746441,0.45199999999999996,0.48212983172541657,0.5136800000000001,0.5109134290336066,22.6,21.0,29.0,27.4
dt,500,250,250,signo_zodiacal_leo,9,0.5,0.508,0.5054115118922338,0.524,0.5140492193890253,0.5099600000000001,0.5054410081478522,26.2,25.4,24.6,23.8
dt,500,250,250,signo_zodiacal_leo,10,0.5,0.508,0.5110714285714286,0.524,0.5155617893318338,0.5019600000000001,0.5032032891222253,26.2,25.4,24.6,23.8
dt,500,250,250,signo_zodiacal_leo,11,0.5,0.45199999999999996,0.45233581658357674,0.488,0.468663604876982,0.44828,0.4808393932794119,24.4,29.2,20.8,25.6
dt,500,250,250,signo_zodiacal_leo,12,0.5,0.45999999999999996,0.4576094563840633,0.43200000000000005,0.44385423248590206,0.46068,0.48030085641747566,21.6,25.6,24.4,28.4
