modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,200,100,100,signo_zodiacal_sagitario,1,0.5,0.5199999999999999,0.5223569794050343,0.5399999999999999,0.5300357781753131,0.5222499999999999,0.5154246758199847,10.8,10.0,10.0,9.2
dt,200,100,100,signo_zodiacal_sagitario,2,0.5,0.545,0.538,0.54,0.5360060060060061,0.5450000000000002,0.5365470588235295,10.8,9.0,11.0,9.2
dt,200,100,100,signo_zodiacal_sagitario,3,0.5,0.5549999999999999,0.5663714842662211,0.5700000000000001,0.5638653147578939,0.555,0.540348231690337,11.4,9.2,10.8,8.6
dt,200,100,100,signo_zodiacal_sagitario,4,0.5,0.52,0.5246031746031745,0.4999999999999999,0.5051916793091376,0.5200000000000001,0.5125793650793651,10.0,9.2,10.8,10.0
dt,200,100,100,signo_zodiacal_sagitario,5,0.5,0.545,0.5448847205426153,0.5,0.5170620707206073,0.5507500000000001,0.5311964808926882,10.0,8.2,11.8,10.0
dt,200,100,100,signo_zodiacal_sagitario,6,0.5,0.55,0.5581627170783181,0.55,0.5465469818958191,0.55,0.5287175397492533,11.0,9.0,11.0,9.0
dt,200,100,100,signo_zodiacal_sagitario,7,0.5,0.515,0.5134242424242423,0.56,0.5327849927849928,0.518,0.5123159226536464,11.2,10.6,9.4,8.8
dt,200,100,100,signo_zodiacal_sagitario,8,0.5,0.485,0.49339697282421735,0.45,0.4681149007464797,0.49124999999999996,0.49843141554867565,9.0,9.6,10.4,11.0
dt,200,100,100,signo_zodiacal_sagitario,9,0.5,0.5549999999999999,0.5501872327878521,0.54,0.5445146459780605,0.5549999999999999,0.5393368715907416,10.8,8.6,11.4,9.2
dt,200,100,100,signo_zodiacal_sagitario,10,0.5,0.445,0.44472181771952934,0.45,0.4463394622513349,0.44725000000000004,0.4767122575873148,9.0,11.2,8.8,11.0
dt,200,100,100,signo_zodiacal_sagitario,11,0.5,0.5650000000000001,0.5604873387482082,0.64,0.5965702550673819,0.568,0.5431664712099494,12.8,10.2,9.8,7.2
