modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,1000,500,500,signo_zodiacal_aries,1,0.5,0.484,0.484599283388921,0.484,0.48350012756678984,0.48775,0.49515064680387216,48.4,51.6,48.4,51.6
dt,1000,500,500,signo_zodiacal_aries,2,0.5,0.502,0.5015759174167307,0.52,0.5105454336583198,0.51062,0.5045690327362677,52.0,51.6,48.4,48.0
dt,1000,500,500,signo_zodiacal_aries,3,0.5,0.462,0.46093119324070386,0.454,0.4573038802583834,0.46125000000000005,0.48488820102707375,45.4,53.0,47.0,54.6
dt,1000,500,500,signo_zodiacal_aries,4,0.5,0.5119999999999999,0.5130052821795941,0.504,0.5079850665661633,0.51288,0.5079265899514847,50.4,48.0,52.0,49.6
dt,1000,500,500,signo_zodiacal_aries,5,0.5,0.493,0.4936164116431934,0.502,0.4970161220369726,0.4917299999999999,0.49730530052418026,50.2,51.6,48.4,49.8
dt,1000,500,500,signo_zodiacal_aries,6,0.5,0.524,0.5259897071914874,0.514,0.5197136903077644,0.5197299999999999,0.509422214826132,51.4,46.6,53.4,48.6
dt,1000,500,500,signo_zodiacal_aries,7,0.5,0.495,0.49710388663608185,0.48200000000000004,0.4868579146792717,0.49596,0.49912248860697395,48.2,49.2,50.8,51.8
dt,1000,500,500,signo_zodiacal_aries,8,0.5,0.499,0.49998407994609834,0.49000000000000005,0.49458971428727183,0.5017,0.5027812849871678,49.0,49.2,50.8,51.0
dt,1000,500,500,signo_zodiacal_aries,9,0.5,0.523,0.5206550896044672,0.49800000000000005,0.507799257980517,0.5191399999999999,0.5113577308924141,49.8,45.2,54.8,50.2
dt,1000,500,500,signo_zodiacal_aries,10,0.5,0.49899999999999994,0.4994935082500147,0.476,0.48663383227494006,0.50442,0.5039060787564645,47.6,47.8,52.2,52.4
dt,1000,500,500,signo_zodiacal_aries,11,0.5,0.507,0.508351152662612,0.508,0.5077210174843659,0.50837,0.5053790563940619,50.8,49.4,50.6,49.2
dt,1000,500,500,signo_zodiacal_aries,12,0.5,0.49000000000000005,0.48954872344943084,0.47000000000000003,0.4776215760279272,0.49030000000000007,0.49483291263525286,47.0,49.0,51.0,53.0
dt,1000,500,500,signo_zodiacal_aries,13,0.5,0.47300000000000003,0.4728045570942573,0.48,0.47619418300134375,0.47309999999999997,0.48693351731646856,48.0,53.4,46.6,52.0
dt,1000,500,500,signo_zodiacal_aries,14,0.5,0.504,0.503890167970779,0.48200000000000004,0.49132734741430395,0.50166,0.5021183812543145,48.2,47.4,52.6,51.8
dt,1000,500,500,signo_zodiacal_aries,15,0.5,0.479,0.4791473420344615,0.48200000000000004,0.4790844522491688,0.47641999999999995,0.4880043937028352,48.2,52.4,47.6,51.8
