modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,50,25,25,signo_zodiacal_aries,1,0.5,0.52,0.5190476190476191,0.52,0.5045454545454546,0.52,0.5514285714285714,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_aries,2,0.5,0.44000000000000006,0.46333333333333326,0.48,0.4678787878787879,0.44000000000000006,0.4953333333333333,2.4,3.0,2.0,2.6
dt,50,25,25,signo_zodiacal_aries,3,0.5,0.5,0.47333333333333333,0.4800000000000001,0.4743434343434344,0.496,0.5466666666666667,2.4,2.4,2.6,2.6
dt,50,25,25,signo_zodiacal_aries,4,0.5,0.48,0.48,0.36,0.4038095238095238,0.4800000000000001,0.512,1.8,2.0,3.0,3.2
dt,50,25,25,signo_zodiacal_aries,5,0.5,0.5,0.44333333333333325,0.44000000000000006,0.4387878787878788,0.5,0.5406666666666666,2.2,2.2,2.8,2.8
dt,50,25,25,signo_zodiacal_aries,6,0.5,0.5,0.525,0.48,0.48076368076368076,0.5,0.5149999999999999,2.4,2.4,2.6,2.6
dt,50,25,25,signo_zodiacal_aries,7,0.5,0.4800000000000001,0.5,0.52,0.49378399378399374,0.45999999999999996,0.49714285714285716,2.6,2.8,2.2,2.4
dt,50,25,25,signo_zodiacal_aries,8,0.5,0.5,0.4842857142857143,0.44000000000000006,0.4477777777777778,0.5,0.5200952380952382,2.2,2.2,2.8,2.8
dt,50,25,25,signo_zodiacal_aries,9,0.5,0.42000000000000004,0.44404761904761897,0.4,0.39389499389499394,0.42000000000000004,0.4797619047619047,2.0,2.8,2.2,3.0
dt,50,25,25,signo_zodiacal_aries,10,0.5,0.52,0.5809523809523809,0.5199999999999999,0.48216783216783216,0.52,0.5247619047619049,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_aries,11,0.5,0.5199999999999999,0.4976190476190476,0.7200000000000001,0.5803751803751804,0.52,0.5303174603174604,3.6,3.4,1.6,1.4
dt,50,25,25,signo_zodiacal_aries,12,0.5,0.44000000000000006,0.4757142857142857,0.36,0.39158730158730154,0.43999999999999995,0.5294285714285715,1.8,2.4,2.6,3.2
dt,50,25,25,signo_zodiacal_aries,13,0.5,0.56,0.6666666666666666,0.44000000000000006,0.4786324786324786,0.56,0.5466666666666666,2.2,1.6,3.4,2.8
dt,50,25,25,signo_zodiacal_aries,14,0.5,0.33999999999999997,0.29333333333333333,0.32,0.3054545454545455,0.33999999999999997,0.4573333333333333,1.6,3.2,1.8,3.4
dt,50,25,25,signo_zodiacal_aries,15,0.5,0.5399999999999999,0.6226190476190476,0.56,0.5266511266511267,0.54,0.5430952380952381,2.8,2.4,2.6,2.2
dt,50,25,25,signo_zodiacal_aries,16,0.5,0.44000000000000006,0.38761904761904764,0.32,0.3304761904761905,0.44000000000000006,0.5127619047619048,1.6,2.2,2.8,3.4
dt,50,25,25,signo_zodiacal_aries,17,0.5,0.4600000000000001,0.41904761904761906,0.36,0.37777777777777777,0.45999999999999996,0.5047619047619047,1.8,2.2,2.8,3.2
dt,50,25,25,signo_zodiacal_aries,18,0.5,0.54,0.5895238095238096,0.48,0.49082251082251077,0.54,0.5615238095238095,2.4,2.0,3.0,2.6
dt,50,25,25,signo_zodiacal_aries,19,0.5,0.36,0.31333333333333335,0.39999999999999997,0.33606060606060606,0.36,0.472,2.0,3.4,1.6,3.0
dt,50,25,25,signo_zodiacal_aries,20,0.5,0.54,0.6,0.48,0.504029304029304,0.54,0.5999999999999999,2.4,2.0,3.0,2.6
dt,50,25,25,signo_zodiacal_aries,21,0.5,0.4600000000000001,0.46333333333333326,0.4,0.42444444444444446,0.45999999999999996,0.5153333333333332,2.0,2.4,2.6,3.0
dt,50,25,25,signo_zodiacal_aries,22,0.5,0.42000000000000004,0.4416666666666667,0.64,0.5202797202797204,0.42000000000000004,0.4716666666666667,3.2,4.0,1.0,1.8
dt,50,25,25,signo_zodiacal_aries,23,0.5,0.4800000000000001,0.45095238095238094,0.44000000000000006,0.43666666666666665,0.4800000000000001,0.5067619047619047,2.2,2.4,2.6,2.8
dt,50,25,25,signo_zodiacal_aries,24,0.5,0.54,0.51,0.5599999999999999,0.522975912975913,0.54,0.558,2.8,2.4,2.6,2.2
dt,50,25,25,signo_zodiacal_aries,25,0.5,0.4,0.39666666666666667,0.4800000000000001,0.4305050505050505,0.4,0.4715238095238095,2.4,3.4,1.6,2.6
dt,50,25,25,signo_zodiacal_aries,26,0.5,0.5,0.5133333333333333,0.48,0.4870707070707071,0.5,0.5053333333333333,2.4,2.4,2.6,2.6
dt,50,25,25,signo_zodiacal_aries,27,0.5,0.48,0.4933333333333333,0.4,0.42623376623376624,0.48,0.4973333333333333,2.0,2.2,2.8,3.0
dt,50,25,25,signo_zodiacal_aries,28,0.5,0.54,0.4999999999999999,0.4800000000000001,0.4797979797979798,0.54,0.5666666666666667,2.4,2.0,3.0,2.6
dt,50,25,25,signo_zodiacal_aries,29,0.5,0.4800000000000001,0.516031746031746,0.5599999999999999,0.5231746031746032,0.4800000000000001,0.515968253968254,2.8,3.0,2.0,2.2
dt,50,25,25,signo_zodiacal_aries,30,0.5,0.52,0.5,0.6,0.5287878787878788,0.52,0.524,3.0,2.8,2.2,2.0
dt,50,25,25,signo_zodiacal_aries,31,0.5,0.54,0.5233333333333333,0.5199999999999999,0.5187878787878788,0.54,0.5406666666666667,2.6,2.2,2.8,2.4
dt,50,25,25,signo_zodiacal_aries,32,0.5,0.68,0.7892857142857143,0.64,0.6490842490842491,0.68,0.6464285714285714,3.2,1.4,3.6,1.8
dt,50,25,25,signo_zodiacal_aries,33,0.5,0.38,0.36333333333333334,0.31999999999999995,0.33606060606060606,0.38,0.462,1.6,2.8,2.2,3.4
dt,50,25,25,signo_zodiacal_aries,34,0.5,0.52,0.5333333333333333,0.6,0.5515151515151515,0.52,0.5161904761904761,3.0,2.8,2.2,2.0
dt,50,25,25,signo_zodiacal_aries,35,0.5,0.64,0.6150793650793651,0.8,0.6746031746031746,0.64,0.5950793650793651,4.0,2.6,2.4,1.0
dt,50,25,25,signo_zodiacal_aries,36,0.5,0.64,0.6276190476190475,0.7200000000000001,0.6678787878787877,0.64,0.5980952380952381,3.6,2.2,2.8,1.4
dt,50,25,25,signo_zodiacal_aries,37,0.5,0.4800000000000001,0.4833333333333333,0.4,0.4338383838383838,0.4800000000000001,0.51,2.0,2.2,2.8,3.0
dt,50,25,25,signo_zodiacal_aries,38,0.5,0.38,0.3533333333333334,0.4,0.3745454545454546,0.38,0.5333333333333334,2.0,3.2,1.8,3.0
dt,50,25,25,signo_zodiacal_aries,39,0.5,0.58,0.63,0.48,0.5205483405483405,0.58,0.602,2.4,1.6,3.4,2.6
dt,50,25,25,signo_zodiacal_aries,40,0.5,0.5599999999999999,0.5399999999999999,0.5599999999999999,0.5445454545454546,0.56,0.544,2.8,2.2,2.8,2.2
dt,50,25,25,signo_zodiacal_aries,41,0.5,0.52,0.5333333333333333,0.52,0.511965811965812,0.52,0.5173333333333334,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_aries,42,0.5,0.52,0.5142857142857142,0.4800000000000001,0.4833333333333333,0.52,0.5220952380952382,2.4,2.2,2.8,2.6
dt,50,25,25,signo_zodiacal_aries,43,0.5,0.5599999999999999,0.5533333333333333,0.64,0.5927272727272727,0.56,0.5386666666666666,3.2,2.6,2.4,1.8
dt,50,25,25,signo_zodiacal_aries,44,0.5,0.5,0.5095238095238096,0.5599999999999999,0.5212121212121212,0.5,0.5295238095238096,2.8,2.8,2.2,2.2
dt,50,25,25,signo_zodiacal_aries,45,0.5,0.45999999999999996,0.4871428571428571,0.4800000000000001,0.477979797979798,0.45999999999999996,0.5448571428571428,2.4,2.8,2.2,2.6
dt,50,25,25,signo_zodiacal_aries,46,0.5,0.56,0.5771428571428572,0.5599999999999999,0.5573737373737374,0.56,0.5748571428571428,2.8,2.2,2.8,2.2
dt,50,25,25,signo_zodiacal_aries,47,0.5,0.5,0.5157142857142858,0.52,0.5133333333333333,0.5,0.5174285714285715,2.6,2.6,2.4,2.4
dt,50,25,25,signo_zodiacal_aries,48,0.5,0.38,0.37,0.44000000000000006,0.3977777777777778,0.38,0.472857142857143,2.2,3.4,1.6,2.8
dt,50,25,25,signo_zodiacal_aries,49,0.5,0.6,0.6044444444444446,0.64,0.6028571428571429,0.6,0.5604444444444445,3.2,2.2,2.8,1.8
dt,50,25,25,signo_zodiacal_aries,50,0.5,0.54,0.55,0.52,0.5292929292929293,0.54,0.53,2.6,2.2,2.8,2.4
dt,50,25,25,signo_zodiacal_aries,51,0.5,0.38,0.33095238095238094,0.44000000000000006,0.3735819735819736,0.38,0.48809523809523814,2.2,3.4,1.6,2.8
dt,50,25,25,signo_zodiacal_aries,52,0.5,0.5399999999999999,0.5371428571428571,0.6,0.5527272727272727,0.5399999999999999,0.5462857142857143,3.0,2.6,2.4,2.0
dt,50,25,25,signo_zodiacal_aries,53,0.5,0.6,0.6299999999999999,0.52,0.5587878787878788,0.6000000000000001,0.5753333333333334,2.6,1.6,3.4,2.4
dt,50,25,25,signo_zodiacal_aries,54,0.5,0.48,0.5523809523809524,0.4,0.43701298701298696,0.48,0.5247619047619048,2.0,2.2,2.8,3.0
dt,50,25,25,signo_zodiacal_aries,55,0.5,0.4800000000000001,0.4533333333333333,0.4,0.41797979797979795,0.4800000000000001,0.5253333333333334,2.0,2.2,2.8,3.0
dt,50,25,25,signo_zodiacal_aries,56,0.5,0.54,0.6133333333333333,0.56,0.5242890442890442,0.54,0.5386666666666666,2.8,2.4,2.6,2.2
dt,50,25,25,signo_zodiacal_aries,57,0.5,0.48,0.48571428571428565,0.6000000000000001,0.5333333333333333,0.48,0.4982857142857142,3.0,3.2,1.8,2.0
dt,50,25,25,signo_zodiacal_aries,58,0.5,0.6,0.6166666666666667,0.56,0.5787878787878789,0.6,0.606,2.8,1.8,3.2,2.2
dt,50,25,25,signo_zodiacal_aries,59,0.5,0.58,0.6116666666666667,0.64,0.6183682983682984,0.5800000000000001,0.5976666666666667,3.2,2.4,2.6,1.8
dt,50,25,25,signo_zodiacal_aries,60,0.5,0.4,0.3833333333333333,0.32,0.34242424242424246,0.4,0.4776190476190476,1.6,2.6,2.4,3.4
dt,50,25,25,signo_zodiacal_aries,61,0.5,0.4,0.4095238095238095,0.43999999999999995,0.4146464646464646,0.4,0.46761904761904766,2.2,3.2,1.8,2.8
dt,50,25,25,signo_zodiacal_aries,62,0.5,0.52,0.5357142857142857,0.5599999999999999,0.5404040404040403,0.52,0.5347619047619048,2.8,2.6,2.4,2.2
dt,50,25,25,signo_zodiacal_aries,63,0.5,0.66,0.700952380952381,0.64,0.6487878787878787,0.66,0.6234285714285714,3.2,1.6,3.4,1.8
dt,50,25,25,signo_zodiacal_aries,64,0.5,0.42000000000000004,0.4473809523809524,0.52,0.47392385392385383,0.41999999999999993,0.47509523809523807,2.6,3.4,1.6,2.4
dt,50,25,25,signo_zodiacal_aries,65,0.5,0.52,0.519047619047619,0.5199999999999999,0.5005772005772006,0.52,0.5180952380952382,2.6,2.4,2.6,2.4
dt,50,25,25,signo_zodiacal_aries,66,0.5,0.76,0.7433333333333334,0.8,0.766060606060606,0.7600000000000001,0.6980000000000001,4.0,1.4,3.6,1.0
dt,50,25,25,signo_zodiacal_aries,67,0.5,0.44000000000000006,0.4133333333333333,0.32,0.3577777777777778,0.44000000000000006,0.4786666666666667,1.6,2.2,2.8,3.4
dt,50,25,25,signo_zodiacal_aries,68,0.5,0.54,0.6142857142857142,0.5600000000000002,0.5210567210567211,0.54,0.5314285714285715,2.8,2.4,2.6,2.2
dt,50,25,25,signo_zodiacal_aries,69,0.5,0.56,0.7166666666666666,0.44000000000000006,0.49610389610389605,0.56,0.5766666666666667,2.2,1.6,3.4,2.8
dt,50,25,25,signo_zodiacal_aries,70,0.5,0.48,0.5390476190476191,0.56,0.5294405594405596,0.48,0.5500952380952382,2.8,3.0,2.0,2.2
dt,50,25,25,signo_zodiacal_aries,71,0.5,0.6599999999999999,0.673968253968254,0.72,0.6684126984126985,0.6599999999999999,0.6259682539682541,3.6,2.0,3.0,1.4
dt,50,25,25,signo_zodiacal_aries,72,0.5,0.66,0.7295238095238095,0.6,0.5987878787878789,0.66,0.614857142857143,3.0,1.4,3.6,2.0
dt,50,25,25,signo_zodiacal_aries,73,0.5,0.43999999999999995,0.35333333333333333,0.27999999999999997,0.2998701298701299,0.43999999999999995,0.492,1.4,2.0,3.0,3.6
dt,50,25,25,signo_zodiacal_aries,74,0.5,0.44000000000000006,0.4390476190476191,0.48,0.45181818181818184,0.44000000000000006,0.48342857142857143,2.4,3.0,2.0,2.6
dt,50,25,25,signo_zodiacal_aries,75,0.5,0.5,0.47777777777777775,0.5199999999999999,0.4817460317460317,0.5,0.5084444444444445,2.6,2.6,2.4,2.4
