modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,100,50,50,signo_zodiacal_libra,1,0.5,0.5,0.512012987012987,0.48,0.49051014345132,0.4999999999999999,0.5073051948051948,4.8,4.8,5.2,5.2
dt,100,50,50,signo_zodiacal_libra,2,0.5,0.49000000000000005,0.4858152958152958,0.48,0.4792143460254915,0.49000000000000005,0.5173001443001441,4.8,5.0,5.0,5.2
dt,100,50,50,signo_zodiacal_libra,3,0.5,0.54,0.5555555555555556,0.5,0.5131320949432404,0.54,0.5360317460317461,5.0,4.2,5.8,5.0
dt,100,50,50,signo_zodiacal_libra,4,0.5,0.51,0.5005555555555555,0.52,0.5072408293460924,0.51,0.5117222222222222,5.2,5.0,5.0,4.8
dt,100,50,50,signo_zodiacal_libra,5,0.5,0.49000000000000005,0.49333333333333335,0.5,0.49187134502923974,0.48999999999999994,0.504,5.0,5.2,4.8,5.0
dt,100,50,50,signo_zodiacal_libra,6,0.5,0.5,0.4965811965811966,0.48,0.4837274345283499,0.5,0.500940170940171,4.8,4.8,5.2,5.2
dt,100,50,50,signo_zodiacal_libra,7,0.5,0.45,0.43764790764790773,0.44000000000000006,0.435785184887352,0.45,0.48974170274170276,4.4,5.4,4.6,5.6
dt,100,50,50,signo_zodiacal_libra,8,0.5,0.38,0.3585714285714286,0.38,0.366687306501548,0.38,0.4665238095238095,3.8,6.2,3.8,6.2
dt,100,50,50,signo_zodiacal_libra,9,0.5,0.5700000000000001,0.5944444444444443,0.48,0.5214247740563531,0.5700000000000001,0.5438888888888889,4.8,3.4,6.6,5.2
dt,100,50,50,signo_zodiacal_libra,10,0.5,0.5,0.521025641025641,0.48,0.4728014014970537,0.5,0.5099603729603729,4.8,4.8,5.2,5.2
dt,100,50,50,signo_zodiacal_libra,11,0.5,0.5700000000000001,0.5551282051282052,0.58,0.5567742643829601,0.5800000000000001,0.5481623931623932,5.8,4.4,5.6,4.2
dt,100,50,50,signo_zodiacal_libra,12,0.5,0.45999999999999996,0.4494444444444444,0.4,0.41564061669324825,0.45999999999999996,0.4973888888888888,4.0,4.8,5.2,6.0
dt,100,50,50,signo_zodiacal_libra,13,0.5,0.45,0.42464646464646466,0.34,0.3683208020050125,0.45,0.483010101010101,3.4,4.4,5.6,6.6
dt,100,50,50,signo_zodiacal_libra,14,0.5,0.5700000000000001,0.5717282717282718,0.6,0.5744448504039297,0.5700000000000001,0.5582017982017982,6.0,4.6,5.4,4.0
