modelo,n_sample,n_pos,n_neg,signo,iter,pos_rate_bootstrap,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_roc_auc,cv_pr_auc,cv_tp_mean,cv_fp_mean,cv_tn_mean,cv_fn_mean
dt,1000,500,500,signo_zodiacal_acuario,1,0.5,0.513,0.5139250290516385,0.49799999999999994,0.5057758004937553,0.50976,0.5080819915737053,49.8,47.2,52.8,50.2
dt,1000,500,500,signo_zodiacal_acuario,2,0.5,0.5040000000000001,0.5031855621409033,0.492,0.4969211392581623,0.50213,0.5039548303191042,49.2,48.4,51.6,50.8
dt,1000,500,500,signo_zodiacal_acuario,3,0.5,0.518,0.5180202271347261,0.522,0.5199501423212569,0.5191399999999999,0.5103335475400333,52.2,48.6,51.4,47.8
dt,1000,500,500,signo_zodiacal_acuario,4,0.5,0.522,0.5211900212036267,0.5239999999999999,0.5213006621508784,0.52703,0.513031236349032,52.4,48.0,52.0,47.6
dt,1000,500,500,signo_zodiacal_acuario,5,0.5,0.4600000000000001,0.45874494609223326,0.454,0.454646590959434,0.46423000000000003,0.48319192548883294,45.4,53.4,46.6,54.6
dt,1000,500,500,signo_zodiacal_acuario,6,0.5,0.47700000000000004,0.47758096428199526,0.45999999999999996,0.4684497158514991,0.47226,0.48971468391879114,46.0,50.6,49.4,54.0
dt,1000,500,500,signo_zodiacal_acuario,7,0.5,0.491,0.48979743083003957,0.48600000000000004,0.487634350222501,0.49553,0.4985541756489841,48.6,50.4,49.6,51.4
dt,1000,500,500,signo_zodiacal_acuario,8,0.5,0.501,0.500883998110073,0.488,0.49401565691735405,0.50161,0.5004268685385782,48.8,48.6,51.4,51.2
dt,1000,500,500,signo_zodiacal_acuario,9,0.5,0.492,0.4908627450980392,0.48599999999999993,0.48794774240978506,0.49424999999999997,0.497359349408564,48.6,50.2,49.8,51.4
dt,1000,500,500,signo_zodiacal_acuario,10,0.5,0.522,0.521418020516424,0.526,0.523605905734501,0.51969,0.5127794208438299,52.6,48.2,51.8,47.4
